,store,sido,gungu,store_address,_merge
536,사동점,경상북도,경산시,경북 경산시 원효로 36길 22,both
537,계백점,대전광역시,중구,대전시 중구 문화로90,both
538,부사점,대전광역시,중구,대전 중구 대종로316번길 2,both
539,보문점,대전광역시,중구,대전 중구 충무로 73,both
540,한밭점,대전광역시,중구,대전 중구 보문산로 31,both
541,태평점,대전광역시,중구,대전 중구 수침로55번길 7,both
542,용두점,대전광역시,중구,대전광역시 중구 중앙로 13번길 63,both
543,목동점,대전광역시,중구,대전광역시 중구 목중로19번길 7,both
544,원성점,충청남도,천안시,충남 천안시 동남구 버들로127,both
545,두정2점,충청남도,천안시,충청남도 천안시 서북구 두정역서1길 4-12 다온빌리지 1층상가 ,both
546,목천점,충청남도,천안시,충청남도 천안시 동남구 목천읍 교천지산길 16 ,both
547,성거점,충청남도,천안시,충청남도 천안시 서북구 성거읍 송남리 585,both
548,신방점,충청남도,천안시,충청남도 천안시 동남구 수곡2길 5 ,both
549,청수점,충청남도,천안시,충청남도 천안시 동남구 풍세로 932 ,both
550,입장점,충청남도,천안시,충청남도 천안시 서북구 입장면 입장로 121 초원상가6-103호 ,both
551,쌍용봉명점,충청남도,천안시,충청남도 천안시 서북구 봉서5길 18 ,both
552,백석점,충청남도,천안시,"충청남도 천안시 서북구 백석4길 12, 103호",both
553,쌍용월봉점,충청남도,천안시,충청남도 천안시 서북구 월봉4로 140-16 월봉태영아파트상가 107호 ,both
554,쌍용능수점,충청남도,천안시,충청남도 천안시 서북구 쌍용16길 54-1 ,both
555,북면중앙점,충청남도,천안시,충청남도 천안시 동남구 북면 상동리 86-14 중앙아파트 상가 16호 ,both
556,성환점,충청남도,천안시,충청남도 천안시 서북구 성환읍 성환중앙로 47 ,both
557,직산점,충청남도,천안시,충청남도 천안시 서북구 성거읍 봉주로 111 ,both
558,차암공단점,충청남도,천안시,충청남도 천안시 서북구 직산읍 2공단5로 169 대림상가 105호 ,both
559,두정1점,충청남도,천안시,충청남도 천안시 서북구 늘푸른5길 22 골드프라자 110호 ,both
560,성정점,충청남도,천안시,충청남도 천안시 서북구 서부16길14,both
561,신부점,충청남도,천안시,충청남도 천안시 동남구 터미널2로 29 ,both
562,남부점,충청남도,천안시,충청남도 천안시 동남구 풍세로 769-28,both
563,10단지점,충청남도,천안시,충청남도 천안시 서북구 봉서산샛길 64 상가102호 ,both
564,가양점,서울특별시,강서구,서울 강서 가양 1475 강변아파트상가 203,both
565,등촌점,서울특별시,강서구,서울특별시 강서구 등촌동 704  주공9단지아파트상가동102호,both
566,방화점,서울특별시,강서구,"서울특별시 강서구 방화대로33길 17 (방화동,1층)",both
567,우장산점,서울특별시,강서구,서울특별시 강서구 강서로 46길 51(내발산동),both
568,화곡역점,서울특별시,강서구,서울특별시 강서구 화곡동 1062-20 2층,both
569,화곡1점,서울특별시,강서구,"서울특별시 강서구 가로공원로 233  101(화곡동,뉴파인아파트상가1층)",both
570,신길점,서울특별시,영등포구,서울시 영등포 신길 95-62,both
571,신풍역점,서울특별시,영등포구,"서울특별시 영등포구 신길로 108(신길동,남서울 아파트상가.신길동3591)",both
572,여의도점,서울특별시,영등포구,서울시 영등포구 여의도동50 시범상가 ,both
573,당산점,서울특별시,영등포구,서울 영등포구 당산동1가 378번지,both
574,대림점,서울특별시,영등포구,서울시 영등포구 대림동 1027-16,both
575,신대방,서울특별시,동작구,서울시 동작구 대방동 409-10,both
576,대방점,서울특별시,동작구,서울 동작구 대방동 68-35번지,both
577,장승배기점,서울특별시,동작구,서울 동작 상도 373-72번지,both
578,사당점,서울특별시,동작구,동작구 사당동 312-9번지,both
579,상도점,서울특별시,동작구,서울 동작구 상도1동 360-1번지,both
580,일원점,서울특별시,강남구,서울시 강남 일원 682-7 1층,both
581,압구정점,서울특별시,강남구,서울 강남구 신사동 653-15번지 2층,both
582,대치점,서울특별시,강남구,서울 강남구 대치동 922-14번지,both
583,역삼점,서울특별시,강남구,서울 강남구 역삼동 782-28번지,both
584,논현점,서울특별시,강남구,서울 강남구 논현동 192-1번지,both
585,잠원점,서울특별시,서초구,서울 서초구 잠원동 53번지 현대상사 1층 6호,both
586,방배점,서울특별시,서초구,서울 서초구 방배동 868-28번지,both
587,양재점,서울특별시,서초구,서울 서초구 양재동 6-37번지,both
588,서초점,서울특별시,서초구,서울 서초구 서초동 1342번지,both
589,신정1점,서울특별시,양천구,"서울특별시 양천구 은행정로 5길 28,1층 102호(신정동)",both
590,신정7점,서울특별시,양천구,서울특별시 양천구 신정동 203-1,both
591,목동점,서울특별시,양천구,"서울특별시 양천구 목동중앙서로 40 (목동,1층)",both
592,신정점,서울특별시,양천구,"서울특별시 양천구 신정로11길 62, 1층(신정동, 유광빌딩)",both
593,독산점,서울특별시,금천구,서울시 금천구 독산 179-12,both
594,시흥점,서울특별시,금천구,서울시 금천구 시흥동 887-24,both
595,가좌점,인천광역시,서구,인천시 서구 가좌동 142-45,both
596,신현점,인천광역시,서구,인천시 서구 신현동 279-5,both
597,청라점,인천광역시,서구,인천 서구 연희동 763-19,both
598,연희점,인천광역시,서구,인천 서구 승학로 313-1,both
599,검단점,인천광역시,서구,인천 서구 검단로 487번길 5,both
600,마전점,인천광역시,서구,인천 서구 완정로 34번길 47,both
601,하늘도시점,인천광역시,중구,"인천광역시 중구 은하수로 351, 2동 103호 (중산동, 우미린1차상가)",both
602,연안점,인천광역시,중구,인천 중구 항동7가 58-4 라이프상가 1-107,both
603,온수점,인천광역시,강화군,인천 강화군 강화읍 길상면 온수리 538-10,both
604,주안4점,인천광역시,남구,인천시 남구 주안4동 414-32,both
605,주안점,인천광역시,남구,인천 남구 주안8동 1528-14,both
606,용현점,인천광역시,남구,인천광역시 남구 용현동 342-2,both
607,주안2점,인천광역시,남구,인천광역시 남구 주안2동 550-23,both
608,학익점,인천광역시,남구,인천시 남구 학익동665-3,both
609,송림3점,인천광역시,동구,인천시 동구 송림동 60-31,both
610,송림점,인천광역시,동구,인천 동구 송림2동 55-1,both
611,송도점,인천광역시,연수구,인천시 연수구 컨밴시아대로 42번길 12,both
612,동춘점,인천광역시,연수구,인천광역시 연수구 연수동 610-2,both
613,연수점,인천광역시,연수구,인천 연수구 연수동 497-7,both
614,옥련청학점,인천광역시,연수구,인천 연수구 옥련동 367-7,both
615,산곡점,인천광역시,부평구,인천시 부평구 산곡동 317-116,both
616,부개점,인천광역시,부평구,인천시 부평구 부개동 140-22,both
617,삼산점,인천광역시,부평구,인천시 부평구 삼산동440-1삼산타운 1단지 B상가103호,both
618,부평점,인천광역시,부평구,인천시 부평구 부평동 904-16,both
619,동수역점,인천광역시,부평구,인천시 부평구 경인로 887,both
620,영흥점,인천광역시,옹진군,인천시 웅진 영흥 내 6리 1691,both
621,진두점,인천광역시,옹진군,인천시 옹진군 영흥면 내리 8-200,both
622,육사점,서울특별시,노원구,서울시 노원구 공릉동 공릉사서함 77-5,both
623,월계미성점,서울특별시,노원구,서울시 노원구 월계동 17 미성상가 103,both
624,중계주공점,서울특별시,노원구,서울시 노원구 중계동 369-7 중계주공 2단지상가 106,both
625,공릉점,서울특별시,노원구,서울시 노원구 공릉동 240-235,both
626,공릉2점,서울특별시,노원구,서울시 노원구 공릉동 707 공릉 2단지 상가 111,both
627,중계점,서울특별시,노원구,서울시 노원구 중계동 503 중계그린상가 B-107 ,both
628,상계2점,서울특별시,노원구,"서울시 노원구 동일로215길 81,121(상계동,다상가)",both
629,수락산점,서울특별시,노원구,"서울시 노원구 상계동 1110-6 종합상가 103,110,111호",both
630,수유화계점,서울특별시,강북구,서울시 강북구 노해로17길 51,both
631,미아삼거리점,서울특별시,강북구,서울 강북구 월계로 3길 68 2층,both
632,우이점,서울특별시,강북구,서울시 강북구 우이동 72-65,both
633,수유점,서울특별시,강북구,서울시 강북구 수유동 310-1,both
634,번동점,서울특별시,강북구,서울시 강북구 번동 148-42 1층 101호,both
635,창5점(쌍용),서울특별시,도봉구,"서울 도봉구 마들로 551, 101동",both
636,방학점,서울특별시,도봉구,서울시 도봉구 방학로 200-20,both
637,창동점,서울특별시,도봉구,서울시 도봉구 창동 596-1 대우APT 상가 144,both
638,쌍문점,서울특별시,도봉구,서울시 도봉구 시루봉로2길 66 1층 102호,both
639,도봉2점,서울특별시,도봉구,서울시 도봉구 도봉동 635-13,both
640,녹천점,서울특별시,도봉구,서울시 도봉구 창동 38-1 주공17단지상가 101,both
641,광희점,서울특별시,중구,"서울특별시 중구 마른내로 163,1층(광희동1가)",both
642,청구점,서울특별시,중구,"서울시 중구 동호로12길 88(신당동,1층)",both
643,연희점,서울특별시,서대문구,서울특별시 서대문구 증가로 34(연희동),both
644,북가좌점,서울특별시,서대문구,서울시 서대문구 북가좌동 347-27,both
645,보문점,서울특별시,성북구,서울시 성북구 보문로109,both
646,정릉점,서울특별시,성북구,"서울시 성북구 보국문로 75,102",both
647,서교점,서울특별시,마포구,서울시 마포구 성미산로17길 84,both
648,염리점,서울특별시,마포구,서울시 마포구 숭문4길 5,both
649,도화점,서울특별시,마포구,서울시 마포구 도화1동 25-4,both
650,경희대점,서울특별시,동대문구,서울시 동대문구 청량리 1동 55-34,both
651,후암점,서울특별시,용산구,서울시 용산구 동자동 19-33,both
652,이태원점,서울특별시,용산구,서울시 용산구 이태원동 225-60,both
653,응봉점,서울특별시,성동구,서울시 성동구 응봉동 193-118 1층,both
654,응암점,서울특별시,은평구,서울시 은평구 응암동 239-18,both
655,역촌점,서울특별시,은평구,서울시 은평구 역촌동 34-1,both
656,중곡점,서울특별시,광진구,서울시 광진구 중곡동 79-10,both
657,면목점,서울특별시,중랑구,서울시 중랑구 면목동 657-56,both
658,신내점,서울특별시,중랑구,서울시 중랑구 신내동 472-3 ,both
659,칠금봉방점,충청북도,충주시,충북 충주시 연수동 1245,both
660,지현점,충청북도,충주시,충북 충주시 사직산8길 22(지현동),both
661,이류점,충청북도,충주시,충북 충주시 대소원면 대소원1길 21,both
662,용산점,충청북도,충주시,충북 충주시 용정2길 39-1(성남동),both
663,연수점,충청북도,충주시,충북 충주시 금릉동 708-2,both
664,수안보점,충청북도,충주시,충북 충주시 수안보면 장터1길 19,both
665,부강점,충청북도,충주시,충북 충주시 교현동 1087,both
666,금가점,충청북도,충주시,충북 충주시 금가면 강수로 335,both
667,칠금봉방점,충청북도,충주시,충북 충주시 연수동 1245,both
668,지현점,충청북도,충주시,충북 충주시 사직산8길 22(지현동),both
669,이류점,충청북도,충주시,충북 충주시 대소원면 대소원1길 21,both
670,용산점,충청북도,충주시,충북 충주시 용정2길 39-1(성남동),both
671,연수점,충청북도,충주시,충북 충주시 금릉동 708-2,both
672,수안보점,충청북도,충주시,충북 충주시 수안보면 장터1길 19,both
673,부강점,충청북도,충주시,충북 충주시 교현동 1087,both
674,금가점,충청북도,충주시,충북 충주시 금가면 강수로 335,both
675,청전점,충청북도,제천시,충북 제천시 숭문로20길 26(의림동),both
676,제천A점,충청북도,제천시,"충북 제천시 숭의로1길 2, 1층(화산동)",both
677,청전점,충청북도,제천시,충북 제천시 숭문로20길 26(의림동),both
678,제천A점,충청북도,제천시,"충북 제천시 숭의로1길 2, 1층(화산동)",both
679,영춘점,충청북도,단양군,충북 단양군 영춘면 온달평강로 56,both
680,영춘점,충청북도,단양군,충북 단양군 영춘면 온달평강로 56,both
681,괴산점,충청북도,괴산군,충청북도 괴산군 괴산읍 동부리 627-20,both
682,괴산점,충청북도,괴산군,충청북도 괴산군 괴산읍 동부리 627-20,both
683,영동점,충청북도,영동군,충청북도 영동군 영동읍 영산로1길 3 ,both
684,용산점,충청북도,영동군,충청북도 영동군 용산면 용산로 307,both
685,영동점,충청북도,영동군,충청북도 영동군 영동읍 영산로1길 3 ,both
686,용산점,충청북도,영동군,충청북도 영동군 용산면 용산로 307,both
687,옥천점,충청북도,옥천군,충청북도 옥천군 옥천읍 금장로 113 ,both
688,옥천점,충청북도,옥천군,충청북도 옥천군 옥천읍 금장로 113 ,both
689,배방북수점,충청남도,아산시,충청남도 아산시 배방읍 배방로173번길 20-18 ,both
690,용화점,충청남도,아산시,충청남도 아산시 온중로 20,both
691,온양1동점,충청남도,아산시,충청남도 아산시 번영로 71 ,both
692,신정점,충청남도,아산시,충청남도 아산시 온천대로 1333번길 15,both
693,인주점,충청남도,아산시,충청남도 아산시 인주면 현대로 1032 ,both
694,샘마을점,충청남도,아산시,충청남도 아산시 신창면 남성길 99,both
695,모종점,충청남도,아산시,충청남도 아산시 모종동 577-13 ,both
696,장재점,충청남도,아산시,충청남도 아산시 배방읍 연화로 36 연화마을8단지 상가2동 104호 ,both
697,초원점,충청남도,아산시,충청남도 아산시 음봉면 음봉로681번길 24 초원아파트109-101호 ,both
698,동문점,충청남도,서산시,충청남도 서산시 한마음2로 49 ,both
699,음암점,충청남도,서산시,충청남도 서산시 음암면 상홍리 155-3 우리아파트상가 ,both
700,인지점,충청남도,서산시,충청남도 서산시 인지면 무학로 1728 ,both
701,해미점,충청남도,서산시,충청남도 서산시 해미면 남문1로 47 ,both
702,명지점,충청남도,서산시,충청남도 서산시 대산읍 물안1로 123 ,both
703,서면점,충청남도,서천군,충청남도 서천군 서면 서인로 361,both
704,서천점,충청남도,서천군,충청남도 서천군 서천읍 충절로29번길 18,both
705,석문점,충청남도,당진시,충청남도 당진시 석문면 해명4로3길 34,both
706,한진포구점,충청남도,당진시,충청남도 당진시 송악읍 한진포구길 27 ,both
707,신평점,충청남도,당진시,충청남도 당진시 신평면 신평로 820,both
708,당진1점,충청남도,당진시,충청남도 당진시 밤절로 103,both
709,강경점,충청남도,논산시,충청남도 논산시 강경읍 계백로153번길 4 ,both
710,논산점,충청남도,논산시,충청남도 논산시 부창로100번길 13-19,both
711,대천동점,충청남도,보령시,충청남도 보령시 남대천로 73 ,both
712,웅천점,충청남도,보령시,충청남도 보령시 웅천읍 장터중앙길 126 ,both
713,천북점,충청남도,보령시,충청남도 보령시 천북면 하궁길 10,both
714,엄사점,충청남도,계룡시,충청남도 계룡시 엄사면 엄사중앙로 65-10 동아아파트 상가 106호 ,both
715,신도안점,충청남도,계룡시,충청남도 계룡시 신도안면 신도안1길 61 중부상가 ,both
716,안면점,충청남도,태안군,충청남도 태안군 안면읍 장터로 140-1 ,both
717,모항점,충청남도,태안군,충청남도 태안군 소원면 모항파도로 113 ,both
718,원북점,충청남도,태안군,충청남도 태안군 원북면 원이로 841-4 ,both
719,금산점,충청남도,금산군,충청남도 금산군 금산읍 금산로 1465,both
720,부여점,충청남도,부여군,충청남도 부여군 부여읍 석탑로 3 ,both
721,공주1점,충청남도,공주시,충청남도 공주시 우금티로 755 2층 ,both
722,조촌점,전라북도,군산시,전북 군산시 조촌로 68 (조촌동),both
723,수송점,전라북도,군산시,전북 군산시 월명로 305(수송동),both
724,산북소룡점,전라북도,군산시,전북 군산시 칠성안1길 17(산북동 104호),both
725,미장점,전라북도,군산시,전북 군산시 미장남로 36(미장동),both
726,미룡군산대점,전라북도,군산시,전북 군산시 미제1길 6(미룡동),both
727,나운지곡점,전라북도,군산시,전북 군산시 신평길 33-2(지곡동),both
728,나운1점,전라북도,군산시,전북 군산시 상나운로 86(나운동),both
729,정읍수성점,전라북도,정읍시,전북 정읍시  중앙로95(수성동),both
730,익산영등점,전라북도,익산시,전북 익산시 고봉로22길 31 (영등동),both
731,만경점,전라북도,김제시,전북 김제시 만경읍 만경로 804,both
732,김제점,전라북도,김제시,전북 김제시 동서로 133(요촌동),both
733,김제신풍점,전라북도,김제시,전북 김제시 검산택지5길 21-7(검산동),both
734,회진점,전라남도,장흥군,전남 장흥군 회진면 회진중앙길 16-19,both
735,홍농점,전라남도,영광군,전남 영광군 홍농읍 홍농로 457-9,both
736,영광점,전라남도,영광군,전남 영광군 영광읍 중앙로2길 12-15,both
737,법성점,전라남도,영광군,전남 영광군 법성면  연우로4(법성리),both
738,현산점,전라남도,해남군,전남 해남군 현산면 탑동리길 5(6),both
739,해남화원점,전라남도,해남군,전남 해남군 화원면 금평리 236-3,both
740,해남점,전라남도,해남군,전남 해남군 해남읍 해남로 4,both
741,송지점,전라남도,해남군,전남 해남군 송지면 산정1길 92,both
742,남창점,전라남도,해남군,전남 해남군 북평면 볼무당길 5,both
743,한라삼호점,전라남도,영암군,전남 영암군 삼호읍 신항로 80(2층),both
744,퀸스빌점,전라남도,영암군,전남 영암군 삼호읍 삼호중앙로 129 (퀸스빌2차아파트 상가 101동 102호),both
745,대불점,전라남도,영암군,전남 영암군 삼호읍 대불주거1로5길 17,both
746,하당점,전라남도,목포시,전남 목포시 하당로30번길 12(상동),both
747,용해점,전라남도,목포시,전남 목포시 용당로 271-1(용해동),both
748,신안인스빌점,전라남도,목포시,"전남 목포시 삼학로 363, 상가동 113호(용해동)",both
749,상동점,전라남도,목포시,전남 목포시 상리로1번길 16(상동),both
750,산정점,전라남도,목포시,전남 목포시 고하대로 656(산정동),both
751,창평점,전라남도,담양군,전남 담양군 창평면 의병로 137,both
752,담양대치점,전라남도,담양군,전남 담양군 대전면 추성1로 162,both
753,진도점,전라남도,진도군,전남 진도군 진도읍 남동리 쌍정2길 30,both
754,진도녹진점,전라남도,진도군,전남 진도군 군내면 진도대로 8444,both
755,중동점,전라남도,광양시,전남 광양시 진등길 10(중동),both
756,오성점,전라남도,광양시,전남 광양시 광양읍 대림오성로 112,both
757,광영점,전라남도,광양시,전남 광양시 광영로 97(광영동),both
758,광양점,전라남도,광양시,전남 광양시 광양읍 호북길22,both
759,연향점,전라남도,순천시,"전남 순천시 연향 번영 6길 10, 1층(연향동)",both
760,순천대학점,전라남도,순천시,"전남 순천시 중앙로 270,1층(석현동)",both
761,서면용당점,전라남도,순천시,전남 순천시 서면 강청길 88(1층),both
762,압해도,전라남도,신안군,전남 신안군 압해면 압해로 889,both
763,안좌도점,전라남도,신안군,"전남 신안군 안좌면 김환기길 1-2,1층",both
764,도초비금점,전라남도,신안군,전남 신안군 도초면 불섬길 85-12,both
765,선원무선점,전라남도,여수시,전남 여수시 무선중앙로 64(선원동),both
766,미평점,전라남도,여수시,전남 여수시 미평로 52 1층(미평동),both
767,문수점,전라남도,여수시,전남 여수시 문수로 72(문수동),both
768,동정점,전라남도,여수시,전남 여수시 하멜로 18(고소동),both
769,돌산점,전라남도,여수시,전남 여수시 돌산읍 강남8길 30(돌산1차청솔아파트 상가동 102호),both
770,덕양점,전라남도,여수시,전남 여수시 소라면 주삼덕양로 3,both
771,국동점,전라남도,여수시,전남 여수시 국동 994-3,both
772,거문도점,전라남도,여수시,전남 여수시 삼산면 삼호교길 8(제1호),both
773,무안점,전라남도,무안군,"전남 무안군 무안읍 면성2길 55(3,4)",both
774,남악점,전라남도,무안군,"전남 무안군 삼향읍 남악5로46번길 22, 111호(황금먹거리장터)",both
775,곡성점,전라남도,곡성군,전남 곡성군 곡성읍 중앙로 141,both
776,강진점,전라남도,강진군,전남 강진군 강진읍 영랑로3길 10,both
777,남천점,부산광역시,수영구,"부산광역시 수영구 남천동로9번길 4, 1층(남천동)",both
778,광안점,부산광역시,수영구,부산 수영구 광안동  537-2 ,both
779,수영점,부산광역시,수영구,부산광역시 수영구 수영로 725번길 14(수영동),both
780,민락점,부산광역시,수영구,"부산 수영구 민락동 110-8 롯데캐슬자이언트아파트상가
 107-115",both
781,망미점,부산광역시,수영구,부산광역시 수영구 구락로 85-2,both
782,동해점,부산광역시,서구,부산 서구 남부민동 33-6 흥아맨션 307호 ,both
783,초량본점,부산광역시,동구,부산 동구 초량동 460-5 ,both
784,수정1호점,부산광역시,동구,부산광역시 동구 수정로 18(수정동),both
785,한남대점,대전광역시,대덕구,대전 대덕구 한남로 28 ,both
786,법동점,대전광역시,대덕구,대전 대덕구 계족로663번길 23 ,both
787,신탄로하스점,대전광역시,대덕구,대전 대덕구 대덕대로 1583 ,both
788,비래가양점,대전광역시,대덕구,대전 대덕구 우암로 412,both
789,중리점,대전광역시,대덕구,대전 대덕구 중리남로 48,both
790,송촌2점,대전광역시,대덕구,대전 대덕구 동춘당로54번길 40-6,both
791,신탄1점,대전광역시,대덕구,대전 대덕구 덕암로 222,both
792,대화점,대전광역시,대덕구,대전 대덕구 동심1길 172,both
793,송촌1점,대전광역시,대덕구,대전광역시 대덕구 계족로690번길 21 선비마을1단지상가 104,both
794,둔산녹원점,대전광역시,서구,대전 서구 계룡로491번길 28,both
795,둔산타임월드점,대전광역시,서구,대전 서구 갈마역로 10,both
796,도마점,대전광역시,서구,대전 서구 도솔로 137,both
797,월평3점,대전광역시,서구,대전 서구 월평중로 50,both
798,둔산1점,대전광역시,서구,대전 서구 둔산북로 175,both
799,갈마점,대전광역시,서구,대전 서구 갈마중로7번길 29,both
800,관저1점,대전광역시,서구,대전 서구 도안남로 148,both
801,월평1점,대전광역시,서구,대전광역시 서구 월평새뜸로8번길 50,both
802,괴정점,대전광역시,서구,대전광역시 서구 도산로369번길 91,both
803,산호점,대전광역시,서구,대전광역시광역시 서구 계룡로571번길 65 상가 103호,both
804,둔산삼천점,대전광역시,서구,대전광역시광역시 서구 둔산북로 215,both
805,하남점,광주광역시,광산구,광주광역시 광산구 월곡반월로 28(월곡동 1동),both
806,송정점,광주광역시,광산구,"광주광역시 광산구 송도로 319, 1층(송정동)",both
807,풍암금호점,광주광역시,서구,"광주 서구 풍금로 39, 1층 101호(풍암동)",both
808,주월점,광주광역시,남구,광주 남구 서문대로 749번길 15-1(주월동),both
809,송하풍암점,광주광역시,남구,광주 남구 송하동 258-7,both
810,일곡점,광주광역시,북구,광주 북구 설죽로 585-1(일곡동),both
811,운암동림점,광주광역시,북구,광주 북구 운암1동 930-8,both
812,용두.첨단2지구점,광주광역시,북구,광주광역시 북구 임방울대로1041번길 24(용두동 1층),both
813,문흥1점,광주광역시,북구,광주 북구 대천로 139번길 8-7(문흥동),both
814,두암타운점,광주광역시,동구,광주 동구 산수동 밤실로 147 (두암타운상가 105호),both
815,천마점,경상북도,경주시,경북 경주시 외동읍 구어리 171번지,both
816,황성점,경상북도,경주시,경북 경주시 용담로 116번길  61-5    103동  101호 신흥2차,both
817,시래점,경상북도,경주시,경북 경주시 구매3길 28(시래동),both
818,안강점,경상북도,경주시,경북 경주시 안강읍 양월5리1199-14,both
819,보문점,경상북도,경주시,경북 경주시 신평동 150-9,both
820,황오점,경상북도,경주시,경북 경주시 황오동 원효로 174,both
821,천북점,경상북도,경주시,경북 경주시 천북면 오야리 한백길70-18,both
822,감포점,경상북도,경주시,경북 경주시 감포읍 감포리 50-2,both
823,건천점,경상북도,경주시,경북 경주시 건천읍 단석로 1995-2번지,both
824,용강점,경상북도,경주시,경북 경주시 승삼3길 18-1(용강동),both
825,충효점,경상북도,경주시,경북 경주시 충효녹지길 128-9(충효동),both
826,아화점,경상북도,경주시,경북 경주시 서면 내서로 406,both
827,모동점,경상북도,상주시,경북 상주시 모동면 용호1길 25,both
828,성동점,경상북도,상주시,경북 상주시 성동 193 - 3 번지,both
829,낙양점,경상북도,상주시,경북 상주시 낙양동 199-1,both
830,사벌점,경상북도,상주시,경북 상주시 사벌면 덕담리 444,both
831,청리점,경상북도,상주시,경북 상주시 청리면 원장리858-3,both
832,영주1호점,경상북도,영주시,경북 영주시 대학로 261번길 36(가흥동),both
833,휴천점,경상북도,영주시,경북 영주시 영주로 330번길 56(휴천동),both
834,안계점,경상북도,의성군,경북 의성군 안계면 안계길 118,both
835,단촌점,경상북도,의성군,경북 의성군 단촌면 하화리 1123-3,both
836,금성점,경상북도,의성군,경북 의성군 금성면 대리 63-1,both
837,의성점,경상북도,의성군,경북 의성군 의성읍 후죽리185-5,both
838,의성역점,경상북도,의성군,경북 의성군 의성읍 후죽리 477-2,both
839,신안점,경상북도,안동시,경북 안동시 안막동 69-9,both
840,옥동점,경상북도,안동시,경북 안동시 옥동768-1 세영APT 상가동 104호,both
841,진보점,경상북도,청송군,경북 청송군 진보면 진안79-2,both
842,점촌점,경상북도,문경시,경북 문경시 모전동 52-9,both
843,예천점,경상북도,예천군,경북 예천군 예천읍 효자로 65,both
844,평해점,경상북도,울진군,경북 울진군 평해읍 평해리 58 2층,both
845,북면점,경상북도,울진군,경북 울진군 북면 덕구온천로 28,both
846,영덕점,경상북도,영덕군,경북 영덕군 영덕읍 남석1리  148,both
847,영천점,경상북도,영천시,경북 영천시 야사동 283-38,both
848,청통점,경상북도,영천시,경북 영천시 청통로 116,both
849,성주점,경상북도,성주군,경북 성주군 성주읍 성산리 2098-2번지,both
850,선남점,경상북도,성주군,경북 성주군 선남면 관화리670-3,both
851,범물2호점,대구광역시,수성구,대구광역시 수성구 범물동1369-11,both
852,두산들안점,대구광역시,수성구,대구광역시 수성구 들안로20길 41,both
853,범어점,대구광역시,수성구,대구광역시 수성구 범어4동114-1,both
854,시지1호점,대구광역시,수성구,대구광역시 수성구 노변공원로1길 6-5(시지동),both
855,파동점,대구광역시,수성구,대구광역시 수성구 파동로 192,both
856,대명1호점,대구광역시,남구,대구광역시 남구 대명10동 1645-8,both
857,대명계대점,대구광역시,남구,대구광역시 남구 대명3동2262-47번지,both
858,대평리점,대구광역시,서구,대구광역시 서구 평리3동1035-22,both
859,중평점,대구광역시,서구,대구광역시 서구 국채보상로34길12.129-119,both
860,팔달점,대구광역시,서구,대구광역시 서구 서대구로68길 58(비산동),both
861,산격점,대구광역시,북구,대구광역시 북구 대동로 45(산격동),both
862,침산점,대구광역시,북구,대구광역시 북구 침산동456-7침산2지구아파트101-12,both
863,칠곡2지구점,대구광역시,북구,대구광역시 북구 구암동 684-5,both
864,태전점,대구광역시,북구,"대구광역시 북구 칠곡중앙대로53길32,상가동107호",both
865,금호샛별점,대구광역시,북구,대구광역시 북구 한강로 6길3.1층(사수동),both
866,동명점,경상북도,칠곡군,경북 칠곡군 동명면 금암중앙길 42,both
867,삼청공단점,경상북도,칠곡군,경북 칠곡군 왜관읍 삼청리410-32,both
868,왜관점,경상북도,칠곡군,경북 칠곡군 왜관읍왜관리774,both
869,석적중리점,경상북도,칠곡군,경북 칠곡군 석적읍 중리201-10,both
870,고아점,경상북도,구미시,경북 구미시 고아읍 오로리 460-1에덴상가 203호,both
871,옥계점,경상북도,구미시,경북 구미시 구포동671-2,both
872,산동점,경상북도,구미시,경북 구미시 산동면 강동로 1028-6,both
873,진평점,경상북도,구미시,경북 구미시 진평동458,both
874,구미1호점,경상북도,구미시,경북 구미시 신평1동150-17,both
875,상모점,경상북도,구미시,경북 구미시 상사서로 92(상모동.마동1층),both
876,원평점,경상북도,구미시,경북 구미시 남통동14-44,both
877,도량점,경상북도,구미시,경북 구미시 도량동245-2,both
878,원호점,경상북도,구미시,경북 구미시 고아읍 원호리 449번지,both
879,인의황상점,경상북도,구미시,경북 구미시 여헌로14길 10,both
880,대곡점,경상북도,김천시,경북 김천시 부곡동 990-1,both
881,직지점,경상북도,김천시,경북 김천시 대항면복전리548-32,both
882,신음점,경상북도,김천시,경북 김천시 신음동1302-5,both
883,덕곡율곡점,경상북도,김천시,"경북 김천시 아포대로 22, 외2필지(덕곡동)",both
884,증산점,경상북도,김천시,경북 김천시 증산면 유성리 254-7,both
885,아포점,경상북도,김천시,경북 김천시 아포읍 국사리 1047번지102호,both
886,지좌점,경상북도,김천시,경북 김천시 황산2길 36 (지좌동),both
887,합천점,경상남도,합천군,"경남 합천군 합천읍 옥산로 57-1, 1층",both
888,삼가점,경상남도,합천군,경남 합천군 삼가면 삼가중앙길 21-18,both
889,함안점,경상남도,함안군,경남 함안군 함안면 북촌2길 64,both
890,칠원점,경상남도,함안군,경남 함안군 칠원읍 구성길 3,both
891,대산점,경상남도,함안군,경상남도 함안군 대산면 대산중앙로 214,both
892,군북점,경상남도,함안군,경남 함안군 군북면 중암리 60-1,both
893,가야점,경상남도,함안군,경남 함안군 가야읍 도항리 95-1 1층,both
