,store,sido,gungu,store_address,_merge
590,야탑1호,경기도,성남시,경기 성남시 분당구 야탑동 272-4,both
591,정자,경기도,성남시,경기 성남시 분당구 정자동 58-8,both
592,효자,경기도,성남시,경기 성남시 분당구 서현동 298-3  효자촌프라자 119호,both
593,수진1호,경기도,성남시,경기 성남시 수정구 수진동 88번지 102호,both
594,신흥1호,경기도,성남시,경기 성남시 수정구 신흥동 34,both
595,태평1동,경기도,성남시,경기 성남시 수정구 태평동 6974-1,both
596,금광1호,경기도,성남시,경기 성남시 중원구 금광동 2706,both
597,상대원1호,경기도,성남시,경기 성남시 중원구 상대원동 5027,both
598,은행1호,경기도,성남시,경기 성남시 중원구 은행동 663-3,both
599,고색,경기도,수원시,경기 수원시 권선구 고색동 31-4,both
600,곡반정,경기도,수원시,경기 수원시 권선구 곡반정동 584-4,both
601,권선1호,경기도,수원시,경기 수원시 권선구 권선동 1260-5,both
602,금곡1호,경기도,수원시,경기 수원시 권선구 금곡동 1088-1,both
603,탑동,경기도,수원시,경기 수원시 권선구 탑동 766-2,both
604,호매실,경기도,수원시,경기 수원시 권선구 호매실동 80-1,both
605,광교1호,경기도,수원시,경기 수원시 영통구 이의동 1332 CB 4~5호,both
606,매탄1호,경기도,수원시,경기 수원시 영통구 매탄동 1170-4,both
607,매탄2호,경기도,수원시,경기 수원시 영통구 매탄2동 199-69,both
608,매탄3호,경기도,수원시,경기 수원시 영통구 매탄4동 208-21,both
609,신영통1호,경기도,수원시,경기 수원시 영통구 망포동 369-3,both
610,영통1호,경기도,수원시,경기 수원시 영통구 영통동 1005-13,both
611,영통2호,경기도,수원시,"경기 수원시 영통구 영통동 945-4, 한솔프라자 109호",both
612,연무1호,경기도,수원시,경기 수원시 장안구 연무동 249-13,both
613,율전1호,경기도,수원시,경기 수원시 장안구 율전동 305-6,both
614,정자1호,경기도,수원시,경기 수원시 장안구 정자동 41-2,both
615,정자2호,경기도,수원시,"경기 수원시 장안구 천천동 502-6, 1층",both
616,조원1호,경기도,수원시,경기 수원시 장안구 조원동 729-12,both
617,파장,경기도,수원시,경기 수원시 장안구 송죽동 216-1,both
618,매교,경기도,수원시,경기 수원시 팔달구 매교동 186-3,both
619,아주대,경기도,수원시,경기 수원시 팔달구 우만동 85-3 우만동R타워,both
620,우만1호,경기도,수원시,경기 수원시 팔달구 우만1동 466-4,both
621,화서1호,경기도,수원시,"경기 수원시 팔달구 화서동 703 꽃뫼양지마을(대우아파트) 상가 105, 106호",both
622,화서2호,경기도,수원시,경기 수원시 팔달구 화서1동 135-2,both
623,거모,경기도,시흥시,경기 시흥시 거모동 1757-1,both
624,능곡,경기도,시흥시,경기 시흥시 능곡동 545,both
625,목감신도시1호,경기도,시흥시,경기 시흥시 목감동 410-2,both
626,배곧신도시1호,경기도,시흥시,"경기 시흥시 정왕동 2475 에이플러스 115, 116호",both
627,신천1호,경기도,시흥시,경기 시흥시 신천동 707-50,both
628,은행1호,경기도,시흥시,경기 시흥시 대야동 580-4,both
629,장곡,경기도,시흥시,"경기 시흥시 장곡동 802-1, 금강프라자 1층 108호",both
630,정왕1호,경기도,시흥시,경기 시흥시 정왕동 1593-2,both
631,정왕2호,경기도,시흥시,경기 시흥시 정왕동 1859-3,both
632,정왕3호,경기도,시흥시,"경기 시흥시 정왕동 1726-1, 광개토빌딩 104호",both
633,고잔1호,경기도,안산시,경기 안산시 단원구 고잔동 756-1,both
634,고잔2호,경기도,안산시,경기 안산시 단원구 와동 685-6,both
635,선부1호,경기도,안산시,경기 안산시 단원구 선부동 1064-5,both
636,원곡1호,경기도,안산시,경기 안산시 단원구 원곡동 754-6,both
637,본오1호,경기도,안산시,경기 안산시 상록구 본오동 879-10,both
638,부곡,경기도,안산시,경기 안산시 상록구 부곡동 670-2,both
639,사동1호,경기도,안산시,경기 안산시 상록구 사동 1201,both
640,사동2호,경기도,안산시,경기 안산시 상록구 사동 1376-7,both
641,월피,경기도,안산시,"경기 안산시 상록구 월피동 442-26, 1층",both
642,일동,경기도,안산시,경기 안산시 상록구 일동 89-3,both
643,공도1호,경기도,안성시,경기 안성시 공도읍 만정리 417-98,both
644,안성1호,경기도,안성시,경기 안성시 연지동 94,both
645,안성2호,경기도,안성시,경기 안성시 인지동 397-1,both
646,진사리,경기도,안성시,"경기 안성시 공도읍 진사리 348, 서지프라자 106호",both
647,관양,경기도,안양시,경기 안양시 동안구 관양동 1437-20 1층,both
648,비산1호,경기도,안양시,경기 안양시 동안구 비산동 566-7,both
649,평촌1호,경기도,안양시,경기 안양시 동안구 평촌동 922-2,both
650,평촌3호,경기도,안양시,경기 안양시 동안구 비산동 1059 층 A동 103호,both
651,호계1호,경기도,안양시,경기 안양시 동안구 호계2동 927-2,both
652,박달사거리,경기도,안양시,경기 안양시 만안구 박달동 85-15,both
653,석수1호,경기도,안양시,경기 안양시 만안구 석수1동 177-6,both
654,안양1번가,경기도,안양시,경기 안양시 만안구 안양동 674-241,both
655,안양1호,경기도,안양시,경기 안양시 만안구 안양동 765-8,both
656,안양2호,경기도,안양시,경기 안양시 만안구 안양 5동 448-22 진명빌딩 103호,both
657,고읍1호,경기도,양주시,경기 양주시 광사동 657   103호,both
658,덕정1호,경기도,양주시,경기 양주시 덕정동 240-27,both
659,백석,경기도,양주시,경기 양주시 백석읍 복지리 168-3,both
660,옥정,경기도,양주시,"경기 양주시 옥정동 966-1 (101호, 102호)",both
661,양평,경기도,양평군,경기 양평군 양평읍 양근리 183-4,both
662,여주1호,경기도,여주시,경기 여주군 여주읍 하리 343-11,both
663,전곡,경기도,연천군,경기 연천군 전곡읍 전곡리 302-11,both
664,세마1호,경기도,오산시,경기 오산시 내삼미동 856-8,both
665,운암2호,경기도,오산시,"경기 오산시 오산동 919-3, 102호",both
666,원동,경기도,오산시,경기 오산시 오산동 881-7,both
667,구갈2지구,경기도,용인시,경기 용인시 기흥구 구갈리 345-3,both
668,구성1호,경기도,용인시,경기 용인시 기흥구 마북동 370-9,both
669,동백1호,경기도,용인시,경기 용인시 기흥구 동백동 614-5,both
670,흥덕,경기도,용인시,경기 용인시 기흥구 영덕동 1007-6,both
671,상현1호,경기도,용인시,경기 용인시 수지구 상현동 3-4,both
672,상현역,경기도,용인시,경기 용인시 수지구 상현동 1160,both
673,성복,경기도,용인시,경기 용인시 수지구 성복동 162-3,both
674,수지1지구,경기도,용인시,경기 용인시 수지구 풍덕천동 29-10,both
675,수지2지구,경기도,용인시,경기 용인시 수지구 풍덕천동 697,both
676,죽전,경기도,용인시,경기 용인시 수지구 죽전동 1151 101호,both
677,둔전,경기도,용인시,경기 용인시 처인구 포곡읍 둔전리 400-2,both
678,용인1호,경기도,용인시,경기 용인시 처인구 김량장동 293-24,both
679,용인2호,경기도,용인시,경기 용인시 처인구 마평동 657-14,both
680,내손갈뫼,경기도,의왕시,경기 의왕시 내손1동 755-4 명성프라자,both
681,오전고천,경기도,의왕시,"경기 의왕시 오전동 276-1, 114호",both
682,인덕원,경기도,의왕시,경기 의왕시 포일동 662,both
683,포일내손,경기도,의왕시,경기 의왕시 내손동 652-21,both
684,금오,경기도,의정부시,경기 의정부시 금오동 473-4,both
685,녹양,경기도,의정부시,경기 의정부시 가능동 92-51,both
686,민락,경기도,의정부시,경기 의정부시 민락동 834-3,both
687,신곡,경기도,의정부시,경기 의정부시 신곡동 484,both
688,신곡2호,경기도,의정부시,경기 의정부시 신곡1동 707-2,both
689,용현1호,경기도,의정부시,경기 의정부시 용현동 18-15,both
690,장암,경기도,의정부시,경기 의정부시 신곡1동 336,both
691,호원1호,경기도,의정부시,경기 의정부시 호원동 466-15,both
692,이천1호,경기도,이천시,경기 이천시 창전동 458-17,both
693,이천하이닉스,경기도,이천시,경기 이천시 부발읍 아미리 735,both
694,증포,경기도,이천시,경기 이천시 증포동 153-5,both
695,가람마을,경기도,파주시,경기 파주시 와동동 1557-1,both
696,교하신도시,경기도,파주시,경기 파주시 다율동 1001-6,both
697,금촌1호,경기도,파주시,경기 파주시 금촌동 790-10 1층,both
698,금촌로데오,경기도,파주시,경기 파주시 금촌동 986-2,both
699,문산,경기도,파주시,경기 파주시 문산읍 문산리 17-345 1층 5호,both
700,봉일천,경기도,파주시,경기 파주시 조리읍 봉일천리 142-3,both
701,운정1호,경기도,파주시,경기 파주시 동패동 1758,both
702,비전1호,경기도,평택시,경기 평택시 비전동 272-7,both
703,비전2호,경기도,평택시,경기 평택시 비전1동 793-7,both
704,세교,경기도,평택시,"경기 평택시 세교동 558 우성꿈그린@상가 105,106호",both
705,송탄1호,경기도,평택시,경기 평택시 서정동 843-10,both
706,송탄2호,경기도,평택시,경기 평택시 지산동 995,both
707,안중1호,경기도,평택시,경기 평택시 안중읍 현화리 831,both
708,팽성1호,경기도,평택시,경기 평택시 팽성읍 안정리 26-49,both
709,포승1호,경기도,평택시,경기 평택시 도곡리 1142-16,both
710,송우,경기도,포천시,경기 포천시 소흘읍 송우리 729-3 파크프라자 1층,both
711,포천,경기도,포천시,경기 포천시 신읍동 47-10,both
712,덕풍1호,경기도,하남시,경기 하남시 덕풍동 309-64,both
713,미사1호,경기도,하남시,경기 하남시 망월동 1004-1,both
714,신장1호,경기도,하남시,경기 하남시 신장동 447-28,both
715,신장2호,경기도,하남시,경기 하남시 천현동 40-13,both
716,동탄1호,경기도,화성시,경기 화성시 반송동 42-6,both
717,동탄2 영천,경기도,화성시,경기 화성시 영천동 701-1,both
718,동탄2호,경기도,화성시,경기 화성시 반송동 217-6,both
719,발안1호,경기도,화성시,경기 화성시 향남면 행정리 426-11,both
720,병점1호,경기도,화성시,"경기 화성시 병점동 379-10 병점프라자 109호, 110호",both
721,병점2호,경기도,화성시,경기 화성시 진안동 914-1,both
722,봉담1호,경기도,화성시,경기 화성시 상리 26-8,both
723,와우리,경기도,화성시,경기 화성시 기안동 338-4,both
724,강남,강원도,강릉시,강원 강릉시 노암동 708-1,both
725,교동1호,강원도,강릉시,강원 강릉시 교1동 1863-3,both
726,성덕,강원도,강릉시,강원 강릉시 입암동 498-13,both
727,주문진,강원도,강릉시,강원 강릉시 주문진읍 교항리 119-11,both
728,포남,강원도,강릉시,강원 강릉시 포남1동 1140-1,both
729,고성,강원도,고성군,강원 고성군 간성읍 신안리 218,both
730,묵호,강원도,동해시,강원 동해시 부곡동 74-5,both
731,북삼,강원도,동해시,강원 동해시 쇄운동 84-5,both
732,천곡,강원도,동해시,강원 동해시 천곡동 1044-2,both
733,삼척,강원도,삼척시,강원 삼척시 남양동 17-2,both
734,교동,강원도,속초시,강원 속초시 교동 974-2,both
735,동명,강원도,속초시,강원 속초시 동명동 1-18,both
736,조양,강원도,속초시,강원 속초시 조양동 1540 부영파아트 상가동 102호,both
737,양구,강원도,양구군,강원 양구군 양구읍 상리 227-105,both
738,양양,강원도,양양군,강원 양양군 양양읍 남문리 125,both
739,영월,강원도,영월군,강원 영월군 영월읍 하송1리 6반 178-11,both
740,개운,강원도,원주시,강원 원주시 개운동 395-23,both
741,늘품,강원도,원주시,강원 원주시 반곡동 1767-54,both
742,단계,강원도,원주시,강원 원주시 단계동 837,both
743,단구,강원도,원주시,강원 원주시 관설동 1701-4,both
744,명륜,강원도,원주시,강원 원주시 명륜동 539,both
745,무실,강원도,원주시,강원 원주시 무실동 1664-3,both
746,문막,강원도,원주시,강원 원주시 문막읍 건등리 1705-3,both
747,우산,강원도,원주시,강원 원주시 우산동 226-10,both
748,일산,강원도,원주시,강원 원주시 원동 278-7,both
749,태장,강원도,원주시,강원 원주시 태장동 북원로 2716-1,both
750,혁신,강원도,원주시,강원 원주시 반곡동 1880-7,both
751,원통,강원도,인제군,강원 인제군 북면 원통리 645-32,both
752,사북고한,강원도,정선군,강원 정선군 사북읍 사북리 344-56,both
753,교대,강원도,춘천시,강원 춘천시 석사동 291-15,both
754,석사1호,강원도,춘천시,강원 춘천시 석사동 748-18(33통405),both
755,신사우동,강원도,춘천시,강원 춘천시 우두동 1052-29,both
756,춘천시청,강원도,춘천시,강원 춘천시 소양로 3가 181-9,both
757,퇴계2호,강원도,춘천시,강원 춘천시 퇴계동 87,both
758,효자,강원도,춘천시,강원 춘천시 효자1동 661-16,both
759,후평1호,강원도,춘천시,강원 춘천시 후평동 836-1,both
760,후평사거리,강원도,춘천시,강원 춘천시 후평1동 693-4,both
761,태백1호,강원도,태백시,강원 태백시 상장동 87-36,both
762,홍천,강원도,홍천군,강원 홍천군 홍천읍 신장대리 8-9,both
763,사창,강원도,화천군,강원 화천군 사내면 사창리 457-12,both
764,화천,강원도,화천군,강원 화천군 화천읍 하리 44-45,both
765,횡성,강원도,횡성군,강원 횡성군 횡성읍 읍하리 107-48,both
766,단양,충청북도,단양군,충북 단양군 단양읍 도전리 523,both
767,보은,충청북도,보은군,충북 보은군 보은읍 삼산리 153-2,both
768,금왕,충청북도,음성군,충북 음성군 금왕군 무극리 629,both
769,대소,충청북도,음성군,충북 음성군 대소면 태생리 539-170,both
770,음성,충청북도,음성군,충북 음성군 음성읍 읍내리 354-3,both
771,음성혁신도시,충청북도,음성군,충북 음성군 맹동면 두성리 1251,both
772,장호원감곡,충청북도,음성군,충북 음성군 감곡면 왕장리 523-8,both
773,명동,충청북도,제천시,충북 제천시 명동 198번지,both
774,신백,충청북도,제천시,충북 제천시 신백동 214-7,both
775,장락,충청북도,제천시,충북 제천시 장락동 877,both
776,청전,충청북도,제천시,충북 제천시 의림동 7-26,both
777,증평,충청북도,증평군,충북 증평군 증평읍 초중리 8-1,both
778,광혜원,충청북도,진천군,충북 진천군 광혜원면 광혜원리 503-7,both
779,진천,충청북도,진천군,충북 진천군 진천읍 읍내리 415-2,both
780,오창1호,충청북도,청주시,충북 청원군 오창면 각리 650-1,both
781,금천광장,충청북도,청주시,"충북 청주시 상당구 용암동 411,412",both
782,용암1호,충청북도,청주시,충북 청주시 상당구 용암동 2163번지,both
783,우암동,충청북도,청주시,충북 청주시 상당구 우암동 123-81,both
784,분평,충청북도,청주시,충북 청주시 서원구 분평동 1234,both
785,가경2호,충청북도,청주시,충북 청주시 흥덕구 개신동 696 매직타워 1층 110호,both
786,복대1호,충청북도,청주시,충북 청주시 흥덕구 복대동 865-4,both
787,봉명1호,충청북도,청주시,충북 청주시 흥덕구 봉명동 2813,both
788,사직1호,충청북도,청주시,충북 청주시 흥덕구 사직2동 595-12,both
789,산남성화,충청북도,청주시,충북 청주시 흥덕구 성화동 886번지 101호,both
790,오송,충청북도,청주시,충북 청주시 흥덕구 오송읍 호송읍 만수리 521,both
791,운천신봉,충청북도,청주시,충북 청주시 흥덕구 운천동 1366,both
792,하복대,충청북도,청주시,충북 청주시 흥덕구 복대동 2960,both
793,갱고개,충청북도,충주시,충북 충주시 갱고개로 41,both
794,봉방문화교현,충청북도,충주시,충북 충주시 교현동 624-6,both
795,성내용산,충청북도,충주시,충북 충주시 용산동 598,both
796,연수,충청북도,충주시,충북 충주시 연수동 1610,both
797,계룡대,충청남도,계룡시,충남 계룡시 엄사면 엄사리 253-2,both
798,신관,충청남도,공주시,충남 공주시 신관동 24-25,both
799,옥룡,충청남도,공주시,충남 공주시 옥룡동 308-1,both
800,금산,충청남도,금산군,충남 금산군 금산읍 상리 47-10,both
801,취암,충청남도,논산시,충남 논산시 내동 628,both
802,기지시,충청남도,당진시,충남 당진시 반촌리 861-20,both
803,복운,충청남도,당진시,충남 당진시 송악면 복운리 1642-11,both
804,신평,충청남도,당진시,충남 당진시 신평면 거산리 13-4번지 1층,both
805,읍내,충청남도,당진시,충남 당진시 읍내동 850,both
806,채운,충청남도,당진시,충남 당진시 읍내동 1541,both
807,합덕,충청남도,당진시,충남 당진시 합덕읍 운산리 266-2,both
808,동대,충청남도,보령시,충남 보령시 동대동 1766,both
809,부여,충청남도,부여군,충남 부여군 부여읍 관북리 133-5,both
810,대산,충청남도,서산시,충남 서산시 대산읍 산리 129-5,both
811,동문,충청남도,서산시,충남 서산시 동문동 406-2,both
812,서산테크노,충청남도,서산시,충남 서산시 오사리 1666,both
813,석림,충청남도,서산시,충남 서산시 동문동 999-6,both
814,읍내,충청남도,서산시,충남 서산시 읍내동 276-5,both
815,서천,충청남도,서천군,충남 서천군 군사리 718-11,both
816,권곡,충청남도,아산시,충남 아산시 권곡동 549-26,both
817,배미,충청남도,아산시,충남 아산시 배미동 239-17,both
818,배방1호,충청남도,아산시,충남 아산시 배방읍 공수리 89-28,both
819,온천,충청남도,아산시,충남 아산시 온천동 1310,both
820,용화,충청남도,아산시,충남 아산시 용화동 714,both
821,예산,충청남도,예산군,충남 예산군 예산읍 산성리 709-4,both
822,목천,충청남도,천안시,충남 천안시 동남구 목천읍 신계리 134-18,both
823,병천,충청남도,천안시,충남 천안시 동남구 병천면 병천리 156-5,both
824,신방1호,충청남도,천안시,충남 천안시 동남구 신방동 74-19 부흥빌딩 104호,both
825,신방통정,충청남도,천안시,충남 천안시 동남구 신방동 1538,both
826,신부1호,충청남도,천안시,충남 천안시 동남구 신부동 728,both
827,원성,충청남도,천안시,충남 천안시 동남구 원성2동 518-4,both
828,청수,충청남도,천안시,충남 천안시 동남구 청당동 513,both
829,두정,충청남도,천안시,충남 천안시 서북구 성정2동 1211,both
830,백석,충청남도,천안시,충남 천안시 서북구 백석동 910번지 주공아파트상가 103호,both
831,불당,충청남도,천안시,충남 천안시 서북구 불당동 1630,both
832,성거,충청남도,천안시,충남 천안시 서북구 성거읍 저리 65-1,both
833,성환1호,충청남도,천안시,충남 천안시 서북구 성환읍 매주리 325-5 외 1,both
834,직산1호,충청남도,천안시,충남 천안시 서북구 직산읍 삼은리 76-177,both
835,태안,충청남도,태안군,충남 태안군 태안읍 동문리 264-7,both
836,내포1호,충청남도,홍성군,충남 홍성군 홍북면 신경리 1181번지 승우빌딩 107호,both
837,오관,충청남도,홍성군,충남 홍성군 홍성읍 대교리 577,both
838,고창,전라북도,고창군,전북 고창군 고창읍 교촌리 506,both
839,구암조촌,전라북도,군산시,전북 군산시 조촌동 2-21,both
840,군산대,전라북도,군산시,전북 군산시 미룡동 867-2,both
841,나운1호,전라북도,군산시,전북 군산시 나운동 834-7,both
842,미장수송,전라북도,군산시,전북 군산시 수송동 836-8,both
843,소룡산북,전라북도,군산시,전북 군산시 소룡동 1545-5번지,both
844,지곡,전라북도,군산시,전북 군산시 지곡동 495-1,both
845,김제,전라북도,김제시,전북 김제시 신풍동 594-4번지,both
846,남원,전라북도,남원시,전북 남원시 도통동 387-12,both
847,무주,전라북도,무주군,전북 무주군 무주읍 읍내리 962,both
848,무주구천,전라북도,무주군,전북 무주군 설천면 삼공리 364-4,both
849,부안,전라북도,부안군,전북 부안군 부안읍 봉덕리 826-1,both
850,순창,전라북도,순창군,전북 순창군 순창읍 순화리 282-6,both
851,봉동,전라북도,완주군,전북 완주군 봉동읍 둔산리 907-5  101호,both
852,삼례우석대,전라북도,완주군,전북 완주군 삼례읍 후정리 13-8,both
853,동산,전라북도,익산시,전북 익산시 마동 344-5,both
854,모현,전라북도,익산시,전북 익산시 모현동1가 857,both
855,부송,전라북도,익산시,전북 익산시 부송동 710-5,both
856,영등1호,전라북도,익산시,전북 익산시 영등동 766-1,both
857,영등2호,전라북도,익산시,전북 익산시 영등동 843-5,both
858,원광대,전라북도,익산시,"전북 익산시 신동 764-4 시즈퍼스트 상가112호, 113호",both
859,임실,전라북도,임실군,전북 임실군 임실읍 이도리 294,both
860,동산조촌,전라북도,전주시,전북 전주시 덕진구 반월동 230-6,both
861,솔내,전라북도,전주시,전북 전주시 덕진구 송천동1가 405-1,both
862,송천,전라북도,전주시,전북 전주시 덕진구 송천동2가 179-116,both
863,아중,전라북도,전주시,전북 전주시 덕진구 인후동1가 834-4,both
864,전북대,전라북도,전주시,전북 전주시 덕진구 덕진동1가 1314-201,both
865,하가덕진,전라북도,전주시,전북 전주시 덕진구 덕진동2가 670-1,both
866,호성,전라북도,전주시,전북 전주시 덕진구 호성동1가 757-26,both
867,삼천1호,전라북도,전주시,전북 전주시 완산구 삼천동1가 621,both
868,서곡효자,전라북도,전주시,전북 전주시 완산구 효자동3가 1609-16,both
869,서신,전라북도,전주시,전북 전주시 완산구 서신동 938-5,both
870,신시가지,전라북도,전주시,전북 전주시 완산구 효자동2가 1327-1,both
871,안행,전라북도,전주시,전북 전주시 완산구 효자동1가 202-1,both
872,중앙,전라북도,전주시,전북 전주시 완산구 고사동 470-3,both
873,중화산,전라북도,전주시,전북 전주시 완산구 중화산동2가 777-6,both
874,평화1호,전라북도,전주시,전북 전주시 완산구 평화동2가 230-112,both
875,혁신,전라북도,전주시,전북 전주시 완산구 중동 9-18,both
876,효자,전라북도,전주시,전북 전주시 완산구 효자동1가 652,both
877,상동,전라북도,정읍시,전북 정읍시 장명동 169-10,both
878,수성,전라북도,정읍시,전북 정읍시 수성동 944-9,both
879,강진,전라남도,강진군,전남 강진군 강진읍 남성리 5-4,both
880,읍내,전라남도,광양시,전남 광양시 광양읍 칠성리 947-3,both
881,중마1호,전라남도,광양시,전남 광양시 마동 1037-4,both
882,중마2호,전라남도,광양시,전남 광양시 중동 1654-3,both
883,나주,전라남도,나주시,전남 나주시 대호동 1040-7,both
884,빛가람1호,전라남도,나주시,전남 나주시 빛가람동 190-3,both
885,담양,전라남도,담양군,전남 담양군 담양읍 백동리 247-7,both
886,삼학,전라남도,목포시,전남 목포시 산정동 1386-8,both
887,상동석현,전라남도,목포시,전남 목포시 석현동 1173-2,both
888,옥암,전라남도,목포시,전남 목포시 옥암동 1248-2,both
889,용해,전라남도,목포시,전남 목포시 용해동 769-5,both
890,원산,전라남도,목포시,전남 목포시 산정동 1693-3,both
891,하당,전라남도,목포시,전남 목포시 상동 1116-8번지,both
892,남악,전라남도,무안군,전남 무안군 삼향읍 남악리 1577 골든스위트 125호,both
893,무안읍,전라남도,무안군,전남 무안군 무안읍 성남리 813-45,both
894,보성,전라남도,보성군,전남 보성군 보성읍 보성리 831-19,both
895,금당1호,전라남도,순천시,전남 순천시 조례동 1612번지 1-4호,both
896,남부,전라남도,순천시,전남 순천시 풍덕동 1265-5,both
897,순천대점,전라남도,순천시,전남 순천시 석현동 80-5,both
898,신대,전라남도,순천시,전남 순천시 해룡면 신대리 2019-4,both
899,연향,전라남도,순천시,전남 순천시 연향동 1351-1,both
900,조례,전라남도,순천시,전남 순천시 조례1동 1687-16,both
901,팔마,전라남도,순천시,전남 순천시 연향동 1681-3   1층,both
902,국동,전라남도,여수시,전남 여수시 신월동 96-1,both
903,둔덕,전라남도,여수시,전남 여수시 둔덕동 434-7,both
904,문수,전라남도,여수시,전남 여수시 문수동 124-1,both
905,신기,전라남도,여수시,전남 여수시 신기동 117-7,both
906,안산,전라남도,여수시,전남 여수시 안산동 470-2,both
907,여서,전라남도,여수시,전남 여수시 여서동 240-8,both
908,죽림무선,전라남도,여수시,전남 여수시 소라면 죽림리 1226-3,both
909,영광,전라남도,영광군,전남 영광군 영광읍 남천리 339-4,both
910,삼호,전라남도,영암군,전남 영암군 삼호읍 용앙리 481,both
911,완도,전라남도,완도군,전남 완도군 완도읍 군내리 1237-16 1층,both
912,장흥,전라남도,장흥군,전남 장흥군 장흥읍 건산리 736-10,both
913,해남,전라남도,해남군,전남 해남군 해남읍 읍내리 31-2,both
914,화순,전라남도,화순군,전남 화순군 화순읍 일심리 755,both
915,경산,경상북도,경산시,경북 경산시 옥산동 758-10(1층),both
916,경산오거리,경상북도,경산시,경북 경산시 중방동 880-23,both
917,계양사동,경상북도,경산시,경북 경산시 사동 663-6,both
918,영대,경상북도,경산시,경북 경산시 압량면 신대리 497,both
919,진량,경상북도,경산시,경북 경산시 진량읍 봉회리 81-3,both
920,하양,경상북도,경산시,경북 경산시 하양읍 금락리 130-18,both
921,동천,경상북도,경주시,경북 경주시 동천동 791,both
922,성건중앙,경상북도,경주시,경북 경주시 성건동 625-13,both
923,안강,경상북도,경주시,경북 경주시 안강읍 산대리 2400-2,both
924,충효,경상북도,경주시,경북 경주시 충효동 3002-1,both
925,황성,경상북도,경주시,경북 경주시 황성동 893-3,both
926,도량,경상북도,구미시,경북 구미시 도량동 262-1,both
927,봉곡,경상북도,구미시,경북 구미시 봉곡동 302-4,both
928,상모,경상북도,구미시,경북 구미시 상모동 42-7,both
929,선산,경상북도,구미시,경북 구미시 선산읍 동부리 416,both
930,송정,경상북도,구미시,경북 구미시 송정동 38-5 우방타운 206동2호,both
931,신평공단,경상북도,구미시,경북 구미시 신평동 129-2,both
932,옥계,경상북도,구미시,경북 구미시 옥계동 843-1,both
933,원평,경상북도,구미시,경북 구미시 원평동 84-5,both
934,원호,경상북도,구미시,경북 구미시 고아읍 원호리 442-2,both
935,인동,경상북도,구미시,경북 구미시 인의동 341-2,both
936,진평,경상북도,구미시,경북 구미시 진평동 29-5,both
937,형곡,경상북도,구미시,경북 구미시 형곡동 152-4,both
938,김천,경상북도,김천시,경북 김천시 신음동 1301-4,both
939,김천혁신,경상북도,김천시,경북 김천시 율곡동 364,both
940,부곡,경상북도,김천시,경북 김천시 부곡동 426-1,both
941,점촌,경상북도,문경시,경북 문경시 모전동 866,both
942,상주,경상북도,상주시,경북 상주시 무양동 213-3,both
943,성주,경상북도,성주군,경북 성주군 성주읍 성산리 2102-4,both
944,경북도청,경상북도,안동시,경북 안동시 풍천면 갈전리 1325,both
945,금곡,경상북도,안동시,경북 안동시 당북동 311-8,both
946,송현오거리,경상북도,안동시,경북 안동시 송현동 260-5,both
947,옥동,경상북도,안동시,경북 안동시 옥동 791-2,both
948,용상,경상북도,안동시,경북 안동시 용상동 1179-188,both
949,가흥,경상북도,영주시,경북 영주시 가흥동 1881,both
950,영주,경상북도,영주시,경북 영주시 휴천동 642-362,both
951,중앙,경상북도,영주시,경북 영주시 영주2동 536-15,both
952,풍기,경상북도,영주시,경북 영주시 풍기읍 성내리 60,both
953,영천1호,경상북도,영천시,경북 영천시 망정동175-12,both
954,울진,경상북도,울진군,경북 울진군 울진읍 읍내리 576-1,both
955,청도,경상북도,청도군,경북 청도군 청도읍 고수리 503,both
956,북삼,경상북도,칠곡군,경북 칠곡군 북삼읍 인평리 246-3,both
957,석적,경상북도,칠곡군,경북 칠곡군 석적읍 중리 203-5,both
958,왜관,경상북도,칠곡군,경북 칠곡군 왜관읍 왜관리 237-19,both
959,구룡포,경상북도,포항시,경북 포항시 남구 구룡포읍 구룡포1리 742,both
960,남부,경상북도,포항시,경북 포항시 남구 대도동 124-13,both
961,대해중앙,경상북도,포항시,경북 포항시 남구 대도동 97-4,both
962,송도,경상북도,포항시,경북 포항시 남구 해도동 25-28,both
963,연일,경상북도,포항시,경북 포항시 남구 생지리 157-9,both
964,오천,경상북도,포항시,경북 포항시 남구 오천읍 원리 913-2,both
965,효곡,경상북도,포항시,경북 포항시 남구 효자동 579-1 풍림아이원상가 107호,both
966,양덕,경상북도,포항시,경북 포항시 북구 양덕동 1574,both
967,양학대이,경상북도,포항시,경북 포항시 북구 득량동 2-1,both
968,용흥,경상북도,포항시,경북 포항시 북구 용흥동 373-23,both
969,우현,경상북도,포항시,경북 포항시 북구 우현동 산15-6,both
970,장성,경상북도,포항시,경북 포항시 북구 장성동 1355-4,both
971,죽도,경상북도,포항시,경북 포항시 북구 대흥동 592-2,both
972,환호장량,경상북도,포항시,경북 포항시 북구 장성동 1378-3,both
973,흥해,경상북도,포항시,경북 포항시 북구 흥해읍 옥성리 238-5,both
974,고현상동,경상남도,거제시,경남 거제시 고현동 406-18,both
975,아주,경상남도,거제시,경남 거제시 아주동 1178-2,both
976,옥포,경상남도,거제시,경남 거제시 옥포동 160-1,both
977,장평,경상남도,거제시,경남 거제시 장평동 274,both
978,중곡수월,경상남도,거제시,경남 거제시 고현동 997,both
979,거창1호,경상남도,거창군,경남 거창군 거창읍 대동리 697-5,both
