,store,sido,gungu,store_address,_merge
0,강원홍천군홍천점,강원도,홍천군,강원 홍천군 홍천읍 갈마로,both
1,강원홍천군시동점,강원도,홍천군,강원 홍천군 남면 시동안로,both
2,강원홍천군대명비발디점,강원도,홍천군,강원 홍천군 서면 한치골길,both
3,강원양구군방산점,강원도,양구군,강원 양구군 방산면 장거리길,both
4,강원양구군동면점,강원도,양구군,강원 양구군 동면 금강산로,both
5,강원양구군양구점,강원도,양구군,강원 양구군 양구읍 중앙길,both
6,강원춘천시석사점,강원도,춘천시,강원 춘천시 우석로,both
7,강원춘천시퇴계점,강원도,춘천시,강원 춘천시 춘주로,both
8,강원춘천시교동후평점,강원도,춘천시,강원 춘천시 성심로,both
9,강원춘천시효자점,강원도,춘천시,강원 춘천시 서부대성로,both
10,강원춘천시칠전송암점,강원도,춘천시,강원 춘천시 옛경춘로,both
11,강원춘천시강북점,강원도,춘천시,강원 춘천시 충열로,both
12,강원인제군신남점,강원도,인제군,강원 인제군 남면 신남로,both
13,강원인제군인제점,강원도,인제군,강원 인제군 인제읍 인제로,both
14,강원인제군서화점(B),강원도,인제군,강원 인제군 서화면 천도로,both
15,강원인제군현리점,강원도,인제군,강원 인제군 기린면 내린천로,both
16,강원화천군산양리점,강원도,화천군,강원 화천군 상서면 영서로,both
17,강원화천군다목리점,강원도,화천군,강원 화천군 상서면 수피령로,both
18,강원화천군화천점,강원도,화천군,강원 화천군 화천읍 중앙,both
19,강원화천군사내점,강원도,화천군,강원 화천군 사내면 사내로,both
20,강원강릉시포남1점,강원도,강릉시,강원 강릉시 가작로,both
21,강원강릉시초당점,강원도,강릉시,강원 강릉시 초당원길,both
22,강원강릉시내곡점,강원도,강릉시,강원 강릉시 범일로,both
23,강원강릉시홍제점,강원도,강릉시,강원 강릉시 홍제로,both
24,강원강릉시솔올점,강원도,강릉시,강원 강릉시 원대로,both
25,강원강릉시입암점,강원도,강릉시,강원 강릉시 강변로,both
26,강원강릉시사천해변점,강원도,강릉시,강원 강릉시 사천면 진리해변길,both
27,강원강릉시주문진점,강원도,강릉시,강원 강릉시 주문진읍 주문로,both
28,강원영월군영월점,강원도,영월군,강원 영월군 영월읍 은행나무길,both
29,강원원주시단계점,강원도,원주시,강원 원주시 원문로,both
30,강원원주시명륜점,강원도,원주시,강원 원주시 남산로,both
31,강원원주시단관점,강원도,원주시,강원 원주시 단관초교길,both
32,강원원주시문막점,강원도,원주시,강원 원주시 문막읍 건등로,both
33,강원원주시무실점,강원도,원주시,강원 원주시 섬밭들길,both
34,강원원주시태장점,강원도,원주시,강원 원주시 북원로,both
35,강원원주시개운단구점,강원도,원주시,강원 원주시 서원대로,both
36,강원원주시혁신도시점,강원도,원주시,강원 원주시 웅비2길 ,both
37,강원원주시반곡봉산점,강원도,원주시,강원 원주시 반곡길,both
38,강원태백시태백점,강원도,태백시,강원 태백시 황지로,both
39,강원태백시장성점,강원도,태백시,강원 태백시 장성로,both
40,강원속초시교동점,강원도,속초시,강원 속초시 동해대로,both
41,강원속초시조양점,강원도,속초시,강원 속초시 동해대로,both
42,강원속초시금호점,강원도,속초시,강원 속초시 미시령로,both
43,강원동해시부곡점,강원도,동해시,강원 동해시 발한로,both
44,강원동해시망상점,강원도,동해시,강원 동해시 동해대로,both
45,강원동해시천곡점,강원도,동해시,강원 동해시 한섬로,both
46,강원동해시효가점,강원도,동해시,강원 동해시 동해대로,both
47,강원양양군양양점,강원도,양양군,강원 양양군 양양읍 양양로,both
48,강원양양군하조대점,강원도,양양군,강원 양양군 현북면 조준길,both
49,강원철원군지경리점,강원도,철원군,강원 철원군 갈말읍 청양로,both
50,강원철원군자등리점,강원도,철원군,강원 철원군 서면 자등로,both
51,강원철원군동송점,강원도,철원군,강원 철원군 동송읍 금학로,both
52,강원철원군와수리점,강원도,철원군,강원 철원군 서면 와수로,both
53,강원철원군내대리점,강원도,철원군,강원 철원군 갈말읍 두루미로,both
54,강원철원군신철원점,강원도,철원군,강원 철원군 갈말읍 삼부연로,both
55,강원평창군진부점,강원도,평창군,강원 평창군 진부면 진부중앙로,both
56,강원평창군대관령점,강원도,평창군,강원 평창군 대관령면 경강로 ,both
57,강원평창군장평점,강원도,평창군,강원 평창군 용평면 경강로,both
58,강원평창군봉평점,강원도,평창군,강원 평창군 봉평면 태기로,both
59,강원정선군정선점,강원도,정선군,강원 정선군 정선읍 봉양길,both
60,경기포천시운천점,경기도,포천시,경기 포천시 영북면 운천로,both
61,경기포천시신읍리점,경기도,포천시,경기 포천시 왕방로,both
62,경기포천시양문점,경기도,포천시,경기 포천시 영중면 양문로,both
63,경기포천시이동점,경기도,포천시,경기 포천시 이동면 성장로,both
64,경기포천시내촌점,경기도,포천시,경기 포천시 내촌면 내촌로,both
65,경기포천시일동점,경기도,포천시,경기 포천시 일동면 화동로,both
66,경기포천시송우점,경기도,포천시,경기 포천시 소흘읍 봉솔로길,both
67,경기포천시가산점,경기도,포천시,경기 포천시 가산면 가산로,both
68,강원삼척시교동점,강원도,삼척시,강원 삼척시 정상로,both
69,강원횡성군횡성점,강원도,횡성군,강원 횡성군 횡성읍 읍하로,both
70,서울도봉구신창점,서울특별시,도봉구,서울 도봉구 덕릉로,both
71,서울도봉구도봉1점,서울특별시,도봉구,서울 도봉구 마들로,both
72,서울도봉구방학1점,서울특별시,도봉구,서울 도봉구 도당로,both
73,서울도봉구방학2점,서울특별시,도봉구,서울 도봉구 방학로,both
74,서울도봉구창동점,서울특별시,도봉구,서울 도봉구 덕릉로,both
75,서울도봉구쌍문점,서울특별시,도봉구,서울 도봉구 노해로,both
76,서울도봉구도봉산역점,서울특별시,도봉구,서울 도봉구 도봉산3길 ,both
77,경기파주시선유점,경기도,파주시,경기 파주시 문산읍 독서울길,both
78,경기파주시봉일천점,경기도,파주시,경기 파주시 조리읍 송비말길,both
79,경기파주시문산점,경기도,파주시,경기 파주시 문산읍 문향로,both
80,경기파주시광탄점,경기도,파주시,경기 파주시 광탄면 새뜰길,both
81,경기파주시금촌2동점,경기도,파주시,경기 파주시 황골로,both
82,경기파주시적성점,경기도,파주시,경기 파주시 적성면 청송로,both
83,경기파주시법원점,경기도,파주시,경기 파주시 법원읍 사임당로,both
84,경기파주시운정1점,경기도,파주시,경기 파주시 와석순환로,both
85,경기파주시LCD점,경기도,파주시,경기 파주시 월롱면 엘씨디로,both
86,경기파주시운정3점,경기도,파주시,경기 파주시 한빛로,both
87,경기양주시광적점,경기도,양주시,경기 양주시 광적면 삼일로,both
88,경기양주시신산점,경기도,양주시,경기 양주시 남면 개나리길,both
89,경기양주시덕계점,경기도,양주시,경기 양주시 평화로,both
90,경기양주시장흥점,경기도,양주시,경기 양주시 장흥면 호국로,both
91,경기양주시송추점,경기도,양주시,경기 양주시 장흥면 호국로,both
92,경기양주시고읍지구점,경기도,양주시,경기 양주시 고읍로,both
93,경기양주시덕정점,경기도,양주시,경기 양주시 화합로,both
94,경기양주시백석점,경기도,양주시,경기 양주시 백석읍 호명로,both
95,경기양주시은현점,경기도,양주시,경기 양주시 은현면 은현로,both
96,경기연천군전곡점,경기도,연천군,경기도 연천군 전곡읍 은전로,both
97,경기연천군대광리점,경기도,연천군,경기 연천군 신서면 연신로,both
98,경기연천군연천점,경기도,연천군,경기 연천군 연천읍 연천로,both
99,경기연천군백학점,경기도,연천군,경기 연천군 백학면 두백로,both
100,경기연천군군남점,경기도,연천군,경기 연천군 군남면 군왕로,both
101,경기동두천시생연점,경기도,동두천시,경기 동두천시 삼육사로,both
102,경기동두천시송내지구점,경기도,동두천시,경기 동두천시 동두천로,both
103,경기동두천시중앙점,경기도,동두천시,경기 동두천시 동광로,both
104,서울강북구미아점,서울특별시,강북구,서울 강북구 삼양로,both
105,서울강북구수유점,서울특별시,강북구,서울 강북구 삼양로,both
106,서울강북구삼각산점,서울특별시,강북구,서울 강북구 삼양로,both
107,서울강북구번동점,서울특별시,강북구,서울 강북구 오현로,both
108,서울강북구수유2점,서울특별시,강북구,서울 강북구 삼각산로,both
109,경기의정부시의정부1점,경기도,의정부시,경기 의정부시 호국로,both
110,경기의정부시금오지구점,경기도,의정부시,경기 의정부시 청사로,both
111,경기의정부시장암점,경기도,의정부시,경기 의정부시 장곡로,both
112,경기의정부시신곡점,경기도,의정부시,경기 의정부시 시민로,both
113,경기의정부시금오점,경기도,의정부시,경기 의정부시 하금로,both
114,경기의정부시호원점,경기도,의정부시,경기 의정부시 평화로,both
115,경기의정부시망월사역점,경기도,의정부시,경기 의정부시 평화로,both
116,경기의정부시가능3점,경기도,의정부시,경기 의정부시 호국로,both
117,경기의정부시신시가지점,경기도,의정부시,경기 의정부시 범골로,both
118,경기의정부시민락용현점,경기도,의정부시,경기 의정부시 용현로,both
119,경기의정부시가능2점,경기도,의정부시,경기 의정부시 가능로,both
120,경기의정부시녹양점(B),경기도,의정부시,경기 의정부시 녹양로,both
121,서울성동구행당1점,서울특별시,성동구,서울 성동구 왕십리로길,both
122,서울성동구한양점,서울특별시,성동구,서울 성동구 마조로,both
123,서울성동구금호점,서울특별시,성동구,서울 성동구 독서당로,both
124,서울성동구성수2가점,서울특별시,성동구,서울 성동구 성덕정길,both
125,서울노원구상계1점,서울특별시,노원구,서울 노원구 동일로,both
126,서울노원구공릉점,서울특별시,노원구,서울 노원구 공릉로,both
127,서울노원구상계마들점,서울특별시,노원구,서울 노원구 한글비석로,both
128,서울노원구상계2점,서울특별시,노원구,서울 노원구 상계로,both
129,서울노원구하계1점,서울특별시,노원구,서울 노원구 공릉로,both
130,서울노원구중계4동점,서울특별시,노원구,서울 노원구 덕릉로,both
131,서울노원구상계중앙점,서울특별시,노원구,서울 노원구 동일로,both
132,서울노원구중계2동점,서울특별시,노원구,서울 노원구 동일로,both
133,서울은평구불광점,서울특별시,은평구,서울 은평구 불광로,both
134,서울은평구역촌점,서울특별시,은평구,서울 은평구 역말로,both
135,서울은평구신사점,서울특별시,은평구,서울 은평구 증산로,both
136,서울은평구응암점,서울특별시,은평구,서울 은평구 응암로,both
137,서울은평구녹번점,서울특별시,은평구,서울 은평구 백련산로,both
138,서울은평구갈현1점,서울특별시,은평구,서울 은평구 연서로,both
139,서울은평구구산점,서울특별시,은평구,서울 은평구 갈현로,both
140,서울은평구대조점,서울특별시,은평구,서울 은평구 통일로,both
141,서울용산구원효점,서울특별시,용산구,서울 용산구 새창로길,both
142,서울용산구숙대점,서울특별시,용산구,서울 용산구 청파로,both
143,서울용산구이촌점,서울특별시,용산구,서울 용산구 이촌로,both
144,서울용산구보광점,서울특별시,용산구,서울 용산구 보광로,both
145,경기고양시풍동점,경기도,고양시,경기 고양시 일산동구 숲속마을로,both
146,경기고양시주교점,경기도,고양시,경기 고양시 덕양구 원당로,both
147,경기고양시중산점,경기도,고양시,경기 고양시 일산동구 탄중로,both
148,경기고양시라페스타점,경기도,고양시,경기 고양시 일산동구 무궁화로,both
149,경기고양시성석점,경기도,고양시,경기 고양시 일산동구 고봉로,both
150,경기고양시행신3점,경기도,고양시,경기 고양시 덕양구 화신로,both
151,경기고양시식사동점,경기도,고양시,경기 고양시 일산동구 위시티3로,both
152,경기고양시주엽1점,경기도,고양시,경기 고양시 일산서구 대산로,both
153,경기고양시대화점,경기도,고양시,경기 고양시 일산서구 강성로,both
154,경기고양시행신2점,경기도,고양시,경기 고양시 덕양구 무원로,both
155,경기고양시백마점,경기도,고양시,경기 고양시 일산동구 경의로,both
156,경기고양시덕이점,경기도,고양시,경기 고양시 일산서구 탄중로,both
157,경기고양시신원점,경기도,고양시,경기 고양시 덕양구 권율대로,both
158,경기고양시관산점,경기도,고양시,경기 고양시 덕양구 통일로,both
159,경기고양시고양동점,경기도,고양시,경기 고양시 덕양구 혜음로,both
160,경기고양시화정2점,경기도,고양시,경기도 고양시 덕양구 화정로,both
161,경기고양시가좌점,경기도,고양시,경기 고양시 일산서구 가좌로,both
162,경기고양시일산점,경기도,고양시,경기 고양시 일산서구 원일로,both
163,경기고양시화정1점,경기도,고양시,경기 고양시 덕양구 화중로,both
164,경기고양시성사점,경기도,고양시,경기 고양시 덕양구 마상로,both
165,서울성북구정릉점,서울특별시,성북구,서울 성북구 보국문로,both
166,서울성북구보문점,서울특별시,성북구,서울 성북구 보문로,both
167,서울성북구동소문점,서울특별시,성북구,서울 성북구 아리랑로,both
168,서울성북구장위2동점,서울특별시,성북구,서울 성북구 돌곶이로,both
169,서울성북구석관점(B),서울특별시,성북구,서울 성북구 한천로,both
170,서울성북구월곡점,서울특별시,성북구,서울 성북구 오패산로,both
171,서울성북구길음점,서울특별시,성북구,서울 성북구 삼양로,both
172,서울성북구종암점(B),서울특별시,성북구,서울 성북구 종암로,both
173,서울성북구성신여대점(B),서울특별시,성북구,서울 성북구 보문로,both
174,서울서대문구홍제1점,서울특별시,서대문구,서울 서대문구 통일로,both
175,서울서대문구이대역점,서울특별시,서대문구,서울 서대문구 연세로,both
176,서울서대문구남가좌점,서울특별시,서대문구,서울 서대문구 증가로,both
177,서울서대문구연희점,서울특별시,서대문구,서울 서대문구 연희로,both
178,서울서대문구북가좌2점,서울특별시,서대문구,서울 서대문구 증가로,both
179,서울서대문구연대점,서울특별시,서대문구,서울 서대문구 연세로,both
180,서울서대문구홍은1점,서울특별시,서대문구,서울 서대문구 간호대로,both
181,서울중랑구묵2동점,서울특별시,중랑구,서울 중랑구 동일로,both
182,서울중랑구망우점,서울특별시,중랑구,서울 중랑구 용마산로,both
183,서울중랑구면목1동점,서울특별시,중랑구,서울 중랑구 사가정로,both
184,서울중랑구면목3점,서울특별시,중랑구,서울 중랑구 용마산로,both
185,서울중랑구중화점,서울특별시,중랑구,서울 중랑구 동일로,both
186,서울중랑구신내1점,서울특별시,중랑구,서울 중랑구 신내로,both
187,서울중랑구용마산역점,서울특별시,중랑구,서울 중랑구 면목로,both
188,서울중랑구면목2점,서울특별시,중랑구,서울 중랑구 망우로,both
189,서울중랑구상봉1점,서울특별시,중랑구,서울 중랑구 신내로,both
190,서울동대문구용두1호점,서울특별시,동대문구,서울 동대문구 정릉천동로,both
191,서울동대문구신이문점,서울특별시,동대문구,서울 동대문구 한천로,both
192,서울동대문구장안점,서울특별시,동대문구,서울 동대문구 장한로,both
193,서울동대문구청량리점,서울특별시,동대문구,서울 동대문구 홍릉로,both
194,서울동대문구전농2점,서울특별시,동대문구,서울 동대문구 답십리로,both
195,서울동대문구휘경1점,서울특별시,동대문구,서울 동대문구 한천로,both
196,서울동대문구회기점,서울특별시,동대문구,서울 동대문구 회기로,both
197,서울동대문구전농점,서울특별시,동대문구,서울 동대문구 전농로,both
198,서울마포구망원점,서울특별시,마포구,서울 마포구 포은로,both
199,서울마포구서교점,서울특별시,마포구,서울 마포구 월드컵북로,both
200,서울마포구성산점,서울특별시,마포구,서울 마포구 월드컵북로,both
201,서울마포구광흥창역점,서울특별시,마포구,서울 마포구 독막로,both
202,서울마포구상암점(B),서울특별시,마포구,서울 마포구 월드컵북로,both
203,서울마포구홍대역점,서울특별시,마포구,서울특별시 마포구 동교로,both
204,서울마포구공덕점,서울특별시,마포구,서울 마포구 만리재로,both
205,서울마포구마포역점,서울특별시,마포구,서울 마포구 새창로,both
206,서울마포구염리점,서울특별시,마포구,서울 마포구 마포대로,both
207,서울광진구화양점,서울특별시,광진구,서울 광진구 아차산로,both
208,서울광진구자양2점,서울특별시,광진구,서울 광진구 뚝섬로,both
209,서울광진구어린이대공원점,서울특별시,광진구,서울 광진구 광나루로,both
210,서울광진구중곡2점,서울특별시,광진구,서울 광진구 동일로,both
211,서울광진구자양점,서울특별시,광진구,서울 광진구 능동로,both
212,서울광진구군자송정점,서울특별시,광진구,서울 광진구 동일로,both
213,서울광진구중곡1점,서울특별시,광진구,서울 광진구 면목로,both
214,서울종로구창신점(B),서울특별시,종로구,서울 종로구 지봉로,both
215,서울종로구혜화점,서울특별시,종로구,서울 종로구 명륜길,both
216,서울종로구종로점,서울특별시,종로구,서울 종로구 수표로,both
217,서울종로구광화문점(B),서울특별시,종로구,서울 종로구 사직로,both
218,서울종로구독립문점,서울특별시,종로구,서울 종로구 통일로,both
219,서울중구중림점,서울특별시,중구,서울 중구 중림로,both
220,서울중구을지로점,서울특별시,중구,서울 중구 퇴계로,both
221,서울중구신당2점,서울특별시,중구,서울 중구 청구로,both
222,경기고양시능곡점,경기도,시흥시,경기 시흥시 장현능곡로,both
223,경기시흥시월곶점,경기도,시흥시,경기 시흥시 월곶중앙로,both
224,경기시흥시거모점(B),경기도,시흥시,경기 시흥시 한우물로,both
225,경기시흥시시화점,경기도,시흥시,경기 시흥시 중심상가로,both
226,경기시흥시정왕점,경기도,시흥시,경기 시흥시 정왕천로,both
227,경기시흥시은행점,경기도,시흥시,경기 시흥시 은행로,both
228,경기시흥시능곡점,경기도,시흥시,경기 시흥시 장현능곡로,both
229,경기시흥시신천점(B),경기도,시흥시,경기 시흥시 신천로,both
230,경기시흥시목감점,경기도,시흥시,경기 시흥시 논곡길,both
231,경기시흥시연성2지구점,경기도,시흥시,경기 시흥시 장곡로,both
232,경기시흥시오이도역점,경기도,시흥시,경기 시흥시 함송로,both
233,경기시흥시배곧1점,경기도,시흥시,경기 시흥시 배곧4로,both
234,서울서초구반포1점,서울특별시,서초구,서울 서초구 반포대로,both
235,서울서초구방배1호점,서울특별시,서초구,서울 서초구 방배로,both
236,서울서초구양재점,서울특별시,서초구,서울 서초구 동산로,both
237,서울서초구잠원점,서울특별시,서초구,서울 서초구 나루터로,both
238,서울서초구우면점,서울특별시,서초구,서울 서초구 형촌길,both
239,서울서초구방배본동점,서울특별시,서초구,서울 서초구 방배중앙로,both
240,서울서초구반포2점,서울특별시,서초구,서울 서초구 강남대로,both
241,서울서초구서초2점,서울특별시,서초구,서울 서초구 효령로,both
242,서울서초구서초1호점,서울특별시,서초구,서울 서초구 효령로,both
243,서울서초구서초중앙점,서울특별시,서초구,서울 서초구 서초중앙로,both
244,서울금천구시흥2점,서울특별시,금천구,서울 금천구 금하로,both
245,서울금천구가산독산1동점,서울특별시,금천구,서울 금천구 가산로,both
246,서울금천구독산점,서울특별시,금천구,서울 금천구 남부순환로,both
247,서울금천구금천점,서울특별시,금천구,서울 금천구 은행나무로,both
248,서울동작구대방점,서울특별시,동작구,서울 동작구 등용로,both
249,서울동작구신대방점,서울특별시,동작구,서울 동작구 여의대방로,both
250,서울동작구상도1점,서울특별시,동작구,서울 동작구 상도로,both
251,서울동작구노량진점,서울특별시,동작구,서울 동작구 만양로,both
252,서울동작구상도2호점,서울특별시,동작구,서울 동작구 성대로,both
253,서울동작구총신대점,서울특별시,동작구,서울 동작구 솔밭로,both
254,서울동작구사당이수점,서울특별시,동작구,서울 동작구 사당로,both
255,서울동작구중대점,서울특별시,동작구,서울 동작구 흑석로,both
256,서울동작구상도2호점(B),서울특별시,동작구,서울 동작구 성대로 ,both
257,서울영등포구여의도점,서울특별시,영등포구,서울 영등포구 의사당대로,both
258,서울영등포구영등포점,서울특별시,영등포구,서울 영등포구 영신로,both
259,서울영등포구대림3점,서울특별시,영등포구,서울 영등포구 도림로,both
260,서울영등포구여의도2호점,서울특별시,영등포구,서울 영등포구 국제금융로,both
261,서울영등포구신풍역점,서울특별시,영등포구,서울 영등포구 대방천로,both
262,서울영등포구영등포푸르지오점,서울특별시,영등포구,서울 영등포구 양산로,both
263,서울영등포구대림점(B),서울특별시,영등포구,서울 영등포구 디지털로,both
264,서울영등포구신길점,서울특별시,영등포구,서울 영등포구 가마산로,both
265,서울관악구신림2점,서울특별시,관악구,서울 관악구 신림로,both
266,서울관악구인헌점,서울특별시,관악구,서울 관악구 인헌길,both
267,서울관악구신림점,서울특별시,관악구,서울 관악구 문성로,both
268,서울관악구봉천중앙점,서울특별시,관악구,서울 관악구 남부순환로,both
269,서울관악구신림남부점,서울특별시,관악구,서울 관악구 남부순환로,both
270,서울관악구난곡점,서울특별시,관악구,서울 관악구 미성길,both
271,서울관악구봉천현대점(B),서울특별시,관악구,서울 관악구 봉천로,both
272,서울관악구봉천점,서울특별시,관악구,서울 관악구 은천로,both
273,서울송파구거여점,서울특별시,송파구,서울 송파구 성내천로,both
274,서울송파구삼전점,서울특별시,송파구,서울 송파구 삼전로6길,both
275,서울송파구잠실본점,서울특별시,송파구,서울 송파구 백제고분로,both
276,서울송파구석촌점,서울특별시,송파구,서울 송파구 가락로,both
277,서울송파구가락2점,서울특별시,송파구,서울 송파구 송이로,both
278,서울송파구문정장지점,서울특별시,송파구,서울 송파구 새말로,both
279,서울송파구오금점(B),서울특별시,송파구,서울 송파구 마천로,both
280,서울송파구가락점,서울특별시,송파구,서울 송파구 문정로,both
281,서울송파구풍납점,서울특별시,송파구,서울 송파구 풍성로,both
282,서울송파구송파방이2점,서울특별시,송파구,서울 송파구 가락로,both
283,서울송파구위례점,서울특별시,송파구,서울 송파구 위례광장로,both
284,서울송파구잠실1점,서울특별시,송파구,서울 송파구 올림픽로,both
285,서울송파구잠실새내역점,서울특별시,송파구,서울 송파구 올림픽로,both
286,서울강남구개포1점,서울특별시,강남구,서울 강남구 개포로,both
287,서울강남구역삼충현점,서울특별시,강남구,서울 강남구 봉은사로,both
288,서울강남구신사점,서울특별시,강남구,서울 강남구 논현로,both
289,서울강남구도곡점,서울특별시,강남구,서울 강남구 도곡로,both
290,서울강남구논현1점,서울특별시,강남구,서울 강남구 강남대로,both
291,서울강남구청담점,서울특별시,강남구,서울 강남구 삼성로,both
292,서울강남구대치점,서울특별시,강남구,서울 강남구 삼성로,both
293,서울강남구역삼1점,서울특별시,강남구,서울 강남구 논현로,both
294,서울강남구세곡자곡점,서울특별시,강남구,서울 강남구 자곡로,both
295,서울강남구수서점,서울특별시,강남구,서울 강남구 광평로,both
296,경기과천시과천1점,경기도,과천시,경기 과천시 별양로,both
297,서울양천구신정점,서울특별시,양천구,서울 양천구 신목로,both
298,서울양천구신정1동점,서울특별시,양천구,서울 양천구 은행정로,both
299,서울양천구신월1동점,서울특별시,양천구,서울 양천구 가로공원로,both
300,서울양천구양천구청점,서울특별시,양천구,서울 양천구 목동남로,both
301,서울양천구화곡3동점,서울특별시,양천구,서울 양천구 월정로,both
302,서울양천구신월2점,서울특별시,양천구,서울 양천구 오목로,both
303,서울양천구목4동점,서울특별시,양천구,서울 양천구 목동중앙서로,both
304,서울양천구신월점,서울특별시,양천구,서울 양천구 신월로,both
305,서울강서구염창점,서울특별시,강서구,서울 강서구 양천로,both
306,서울강서구방화2점,서울특별시,강서구,서울 강서구 금낭화로,both
307,서울강서구화곡본동점,서울특별시,강서구,서울 강서구 초록마을로,both
308,서울강서구등촌3동점,서울특별시,강서구,서울 강서구 공항대로,both
309,서울강서구까치산점,서울특별시,강서구,서울 강서구 강서로,both
310,서울강서구화곡남부시장점,서울특별시,강서구,서울 강서구 곰달래로,both
311,서울강서구화곡1동점,서울특별시,강서구,서울 강서구 가로공원로,both
312,서울강서구등촌2동점,서울특별시,강서구,서울 강서구 등촌로,both
313,서울강서구가양1점(B),서울특별시,강서구,서울 강서구 양천로,both
314,서울강서구방화1점,서울특별시,강서구,서울 강서구 양천로,both
315,서울강서구수명산파크점,서울특별시,강서구,서울 강서구 강서로,both
316,경기광명시하안점,경기도,광명시,경기 광명시 하안로,both
317,경기광명시철산점,경기도,광명시,경기 광명시 도덕공원로,both
318,경기광명시소하점,경기도,광명시,경기 광명시소하로,both
319,경기광명시광명KTX역점,경기도,광명시,경기 광명시 덕안로,both
320,경기광명시광명사거리점,경기도,광명시,경기 광명시 오리로,both
321,경기광명시철산역점,경기도,광명시,경기 광명시 디지털로,both
322,경기광명시광명시장점,경기도,광명시,경기 광명시 광이로,both
323,서울구로구구로1점,서울특별시,구로구,서울 구로구 구로동로,both
324,서울구로구남구로점,서울특별시,구로구,서울 구로구 도림로,both
325,서울구로구오류1점,서울특별시,구로구,서울 구로구 부일로,both
326,서울구로구구로테크노마트점,서울특별시,구로구,서울 구로구 새말로,both
327,서울구로구고척1점,서울특별시,구로구,서울 구로구 경서로,both
328,서울구로구구로시장점,서울특별시,구로구,서울 구로구 구로동로,both
329,서울구로구근린공원점,서울특별시,구로구,서울 구로구 고척로,both
330,서울구로구신도림점,서울특별시,구로구,서울 구로구 신도림로,both
331,서울구로구개봉점(B),서울특별시,구로구,서울 구로구 개봉동,both
332,서울구로구고척스카이돔점,서울특별시,구로구,서울 구로구 경인로 430,both
333,경기안양시평촌1호점,경기도,안양시,경기 안양시 동안구 달안로,both
334,경기안양시비산1호점,경기도,안양시,경기 안양시 동안구 경수대로,both
335,경기안양시석수점,경기도,안양시,경기 안양시 만안구 석천로,both
336,경기안양시안양2호점,경기도,안양시,경기 안양시 만안구 냉천로,both
337,경기안양시호계갈산점,경기도,안양시,경기 안양시 동안구,both
338,경기안양시호계오전점,경기도,안양시,경기 안양시 동안구 포도원로,both
339,경기안양시호계2호점,경기도,안양시,경기 안양시 동안구 전파로,both
340,경기안양시박달점,경기도,안양시,경기 안양시 만안구 양화로,both
341,경기안양시관양지구점,경기도,안양시,경기 안양시 동안구 관악대로,both
342,경기안양시관양비산점,경기도,안양시,경기 안양시 동안구 평촌대로,both
343,경기안양시평촌2호점,경기도,안양시,경기 안양시 동안구 관평로,both
344,경기안양시안양1호점,경기도,안양시,경기 안양시 만안구 냉천로,both
345,경기부천시송내점,경기도,부천시,경기 부천시 소사구 송내대로,both
346,경기부천시범박점,경기도,부천시,경기 부천시 소사구 소사동로,both
347,경기부천시원종점,경기도,부천시,경기 부천시 오정구 소사로,both
348,경기부천시심곡점,경기도,부천시,경기 부천시 소사구 심곡로,both
349,경기부천시소사점,경기도,부천시,경기 부천시 소사구 은성로,both
350,경기부천시역곡점,경기도,부천시,경기 부천시 원미구 역곡로,both
351,경기부천시원미점,경기도,부천시,경기 부천시 원미구 조마루로,both
352,경기부천시오정점,경기도,부천시,경기 부천시 오정구 부천로,both
353,경기부천시역곡남부점,경기도,부천시,경기 부천시 소사구 부광로,both
354,경기부천시심곡북부점,경기도,부천시,경기 부천시 원미구 부흥로,both
355,경기부천시상동북부점,경기도,부천시,경기 부천시 원미구 송내대로,both
356,경기부천시고강점,경기도,부천시,경기 부천시 오정구 역곡로,both
357,경기부천시중동1점,경기도,부천시,경기 부천시 중동로,both
358,경기부천시여월점,경기도,부천시,경기 부천시 오정구 삼작로,both
359,경기부천시상동점,경기도,부천시,경기 부천시 원미구 조마루로,both
360,경기부천시중동약대점,경기도,부천시,경기 부천시 원미구 도약로,both
361,경기김포시양곡점,경기도,김포시,경기 김포시 김포한강로,both
362,경기김포시김포1호점,경기도,김포시,경기 김포시 관순로,both
363,경기김포시고촌점,경기도,김포시,경기 김포시 고촌읍 은행영사정로,both
364,경기김포시풍무점,경기도,김포시,경기 김포시 양도로,both
365,경기김포시장기점,경기도,김포시,경기 김포시 김포한강로,both
366,경기김포시마송점,경기도,김포시,경기 김포시 통진읍 조강로,both
367,인천동구동인천송현점,인천광역시,동구,인천 동구 화도로,both
368,인천동구송림점,인천광역시,동구,인천 동구 동산로,both
369,인천부평구부개점,인천광역시,부평구,인천 부평구 길주남로,both
370,인천부평구부평중앙점,인천광역시,부평구,인천 부평구 장제로,both
371,인천부평구청천점,인천광역시,부평구,인천 부평구 마장로,both
372,인천부평구부평남부점,인천광역시,부평구,인천 부평구 남부역로,both
373,인천부평구부일점,인천광역시,부평구,인천 부평구 경인로,both
374,인천부평구십정점,인천광역시,부평구,인천 부평구 열우물로,both
375,인천부평구갈산점(B),인천광역시,부평구,인천 부평구 굴포로,both
376,인천부평구삼산1동점,인천광역시,부평구,인천 부평구 대보로,both
377,인천부평구부평롯데점,인천광역시,부평구,인천 부평구 경원대로,both
378,인천부평구산곡점,인천광역시,부평구,인천 부평구 화랑남로,both
